,,,January 2015,,,,,,,,,,,,,,January 2015,,,,,,,,,,,,,,January 2015,,,,,,,,,,,,
370,"SAN FRANCISCO, SURIGAO DEL NORTE",13,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,5.3,5.3,370,"SAN FRANCISCO, SURIGAO DEL NORTE","13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,370,"SAN FRANCISCO, SURIGAO DEL NORTE","13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,5.3
358,"DUMINGAG, ZAMBOANGA DEL SUR",9,0.0,0.0,0.2,0.0,,0.0,14.0,0.0,0.0,0.0,14.2,358,"DUMINGAG, ZAMBOANGA DEL SUR","9",0.0,0.0,0.0,1.4,0.0,0.4,1.4,0.0,0.0,17.4,20.6,358,"DUMINGAG, ZAMBOANGA DEL SUR","9",16.2,0.0,0.0,4.0,0.0,34.2,0.0,0.2,0.0,0.2,1.2,56,90.8
338,"STA. BARBARA - PANGASINAN, PANGASINAN",1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,338,"STA. BARBARA - PANGASINAN, PANGASINAN","1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,2.2,338,"STA. BARBARA - PANGASINAN, PANGASINAN","1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.2
353,"MALITBOG, SOUTHERN LEYTE",8,0.4,35.8,34.4,25.6,,0.0,27.4,47.8,2.6,2.2,176.2,353,"MALITBOG, SOUTHERN LEYTE","8",18.2,28.2,21.8,0.8,0.0,4.4,2.4,0.0,0.0,0.0,75.8,353,"MALITBOG, SOUTHERN LEYTE","8",0.0,0.0,49.0,77.0,5.4,20.0,0.0,0.0,32.2,0.2,7.6,191.4,443.4
333,"BUCAY, ABRA",CAR,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,333,"BUCAY, ABRA","CAR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4,333,"BUCAY, ABRA","CAR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4
1080,"SABLAYAN, OCCIDENTAL MINDORO",4-B,1.4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.4,1080,"SABLAYAN, OCCIDENTAL MINDORO","4-B",0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1080,"SABLAYAN, OCCIDENTAL MINDORO","4-B",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
365,"BANAYBANAY, DAVAO ORIENTAL",11,,,,,,,,0.0,16.4,0.0,16.4,365,"BANAYBANAY, DAVAO ORIENTAL","11",0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8,365,"BANAYBANAY, DAVAO ORIENTAL","11",0.0,0.0,0.0,1.8,0.0,2.0,0.2,0.0,15.6,12.8,0.0,32.4,49.6
867,"DANGCAGAN, BUKIDNON",10,0.0,0.4,0.0,2.2,,0.6,2.6,0.0,8.6,0.0,14.4,867,"DANGCAGAN, BUKIDNON","10",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8,867,"DANGCAGAN, BUKIDNON","10",0.0,11.6,0.0,0.2,0.0,19.8,0.0,0.0,4.0,11.2,0.0,46.8,69.2
319,"NAIC CAMPUS, CAVITE",4-A,,,,,,,,,,,,319,"NAIC CAMPUS, CAVITE","4-A",,,,,,,,,,,,319,"NAIC CAMPUS, CAVITE","4-A",0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2
502,"BAGABAG, NUEVA VIZCAYA",2,,,,,,0.0,0.0,2.6,0.2,0.8,3.6,502,"BAGABAG, NUEVA VIZCAYA","2",0.4,1.0,0.0,0.0,1.4,0.6,0.0,28.4,0.0,0.0,31.8,502,"BAGABAG, NUEVA VIZCAYA","2",0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.8,38.2
920,"GUIMBA, NUEVA ECIJA",3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,920,"GUIMBA, NUEVA ECIJA","3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,7.2,920,"GUIMBA, NUEVA ECIJA","3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.2
381,"ARAKAN, COTABATO",12,,,,,,,,0.0,3.4,0.0,3.4,381,"ARAKAN, COTABATO","12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,14.0,14.8,381,"ARAKAN, COTABATO","12",90.2,0.0,0.0,0.0,0.0,16.8,0.0,0.0,18.2,20.6,0.0,145.8,164
341,"STA. MARIA - ILOCOS SUR, ILOCOS SUR",1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,341,"STA. MARIA - ILOCOS SUR, ILOCOS SUR","1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,2.2,341,"STA. MARIA - ILOCOS SUR, ILOCOS SUR","1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.2
897,"ABUYUG, LEYTE",8,5.8,157.2,114.0,30.0,,0.0,3.2,8.4,9.6,1.0,329.2,897,"ABUYUG, LEYTE","8",77.0,40.6,9.6,5.6,0.0,7.8,16.2,0.0,0.0,17.6,174.4,897,"ABUYUG, LEYTE","8",0.2,0.0,25.0,20.6,19.6,9.0,0.0,1.2,110.8,11.6,11.2,209.2,712.8
334,"BARLIG, MOUNTAIN PROVINCE",CAR,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,334,"BARLIG, MOUNTAIN PROVINCE","CAR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,334,"BARLIG, MOUNTAIN PROVINCE","CAR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.6
882,"KIDAPAWAN, COTABATO",12,1.8,0.0,0.0,1.8,,2.8,72.6,0.2,3.6,0.0,82.8,882,"KIDAPAWAN, COTABATO","12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.2,2.6,882,"KIDAPAWAN, COTABATO","12",23.6,0.0,0.0,0.2,0.0,43.4,0.4,0.0,55.4,20.8,0.0,143.8,229.2
336,"BALBALAN, KALINGA",CAR,,,,,,,,,,,,336,"BALBALAN, KALINGA","CAR",,,,,,,,,,,,336,"BALBALAN, KALINGA","CAR",,,,,,,,,,,,,
345,"CASTILLA, SORSOGON",5,41.6,1.6,1.0,0.0,0.4,0.2,1.0,0.8,0.2,4.6,51.4,345,"CASTILLA, SORSOGON","5",1.4,0.0,4.4,2.4,0.0,32.2,367.8,2.4,0.0,0.0,410.6,345,"CASTILLA, SORSOGON","5",0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.8,12.0,0.0,2.2,22,484
364,"MARAGUSAN, COMPOSTELA VALLEY",11,2.6,3.0,0.0,6.6,,12.4,28.8,0.0,36.8,0.0,90.2,364,"MARAGUSAN, COMPOSTELA VALLEY","11",0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,,,0.6,364,"MARAGUSAN, COMPOSTELA VALLEY","11",,0.0,0.0,4.0,0.0,4.4,3.2,0.4,29.0,26.6,0.0,67.6,158.4
887,"CANTILAN, SURIGAO DEL SUR",13,,,,,,,,,,,,887,"CANTILAN, SURIGAO DEL SUR","13",,,,,0.0,,,,,,0,887,"CANTILAN, SURIGAO DEL SUR","13",,,,,,,,,,,,,0
347,"PANDAN, CATANDUANES",5,104.8,21.0,5.0,3.6,,0.0,4.8,4.0,5.2,8.2,156.6,347,"PANDAN, CATANDUANES","5",19.4,6.2,1.8,0.0,0.0,9.8,221.2,0.6,0.2,0.0,259.2,347,"PANDAN, CATANDUANES","5",0.0,17.6,26.6,6.0,1.8,0.2,70.4,19.8,0.4,0.0,1.4,144.2,560
383,"SAN JOSE - NEGROS ORIENTAL, NEGROS ORIENTAL",7,0.0,18.6,14.0,8.4,,0.0,2.6,1.8,3.2,0.0,48.6,383,"SAN JOSE - NEGROS ORIENTAL, NEGROS ORIENTAL","7",5.0,4.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,383,"SAN JOSE - NEGROS ORIENTAL, NEGROS ORIENTAL","7",0.0,0.0,7.4,44.4,0.0,4.8,0.0,0.0,0.0,17.8,2.4,76.8,136.4
337,"SUDIPEN, LA UNION",1,,,,,,,,0.0,0.0,0.0,0,337,"SUDIPEN, LA UNION","1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,3.6,337,"SUDIPEN, LA UNION","1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.6
1103,"ABUCAY, BATAAN",3,5.8,0.0,0.0,0.0,,0.0,0.0,0.6,0.0,0.0,6.4,1103,"ABUCAY, BATAAN","3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,4.6,1103,"ABUCAY, BATAAN","3",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.2,0.2,11.2
362,"CATEEL, DAVAO ORIENTAL",11,6.6,39.4,10.0,85.0,,50.2,7.8,12.4,90.2,5.6,307.2,362,"CATEEL, DAVAO ORIENTAL","11",1.6,114.2,28.0,3.2,0.0,0.0,0.0,0.4,0.0,0.0,147.4,362,"CATEEL, DAVAO ORIENTAL","11",1.0,0.0,0.2,15.2,8.8,38.0,6.2,19.2,43.4,21.2,1.4,154.6,609.2
326,"LEMERY, BATANGAS",4-A,20.2,5.5,0.0,0.0,,0.0,0.0,0.4,16.4,16.4,58.9,326,"LEMERY, BATANGAS","4-A",0.0,10.9,5.5,0.0,5.5,0.0,0.0,7.7,0.0,0.0,29.6,326,"LEMERY, BATANGAS","4-A",0.0,1.8,21.8,16.4,5.5,0.0,0.0,0.0,5.5,5.5,0.0,56.5,145
1081,"SAN JOSE - OCCIDENTAL MINDORO, OCCIDENTAL MINDORO",4-B,,,,,,,,0.0,0.0,0.0,0,1081,"SAN JOSE - OCCIDENTAL MINDORO, OCCIDENTAL MINDORO","4-B",0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.8,1081,"SAN JOSE - OCCIDENTAL MINDORO, OCCIDENTAL MINDORO","4-B",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
